,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
51526,MYS,Asia,Malaysia,2020-08-27,9296.0,5.0,8.0,125.0,0.0,0.0,287.215,0.154,0.247,3.862,0.0,0.0,1.05,,,,,,,,,10026.0,1212790.0,37.471,0.31,8664.0,0.268,0.001,1083.0,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51527,MYS,Asia,Malaysia,2020-08-28,9306.0,10.0,8.143,125.0,0.0,0.0,287.524,0.309,0.252,3.862,0.0,0.0,1.1,,,,,,,,,10064.0,1222854.0,37.782,0.311,8923.0,0.276,0.001,1095.8,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51528,MYS,Asia,Malaysia,2020-08-29,9317.0,11.0,8.571,125.0,0.0,0.0,287.864,0.34,0.265,3.862,0.0,0.0,1.17,,,,,,,,,10073.0,1232927.0,38.093,0.311,9283.0,0.287,0.001,1083.1,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51529,MYS,Asia,Malaysia,2020-08-30,9334.0,17.0,9.571,126.0,1.0,0.143,288.389,0.525,0.296,3.893,0.031,0.004,1.23,,,,,,,,,10613.0,1243540.0,38.421,0.328,9589.0,0.296,0.001,1001.9,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51530,MYS,Asia,Malaysia,2020-08-31,9340.0,6.0,9.429,127.0,1.0,0.286,288.574,0.185,0.291,3.924,0.031,0.009,1.27,,,,,,,,,10315.0,1253855.0,38.74,0.319,10144.0,0.313,0.001,1075.8,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51531,MYS,Asia,Malaysia,2020-09-01,9354.0,14.0,9.857,128.0,1.0,0.429,289.007,0.433,0.305,3.955,0.031,0.013,1.33,,,,,,,,,8993.0,1262848.0,39.018,0.278,10193.0,0.315,0.001,1034.1,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51532,MYS,Asia,Malaysia,2020-09-02,9360.0,6.0,9.857,128.0,0.0,0.429,289.192,0.185,0.305,3.955,0.0,0.013,1.41,,,,,,,,,7381.0,1270229.0,39.246,0.228,9638.0,0.298,0.001,977.8,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51533,MYS,Asia,Malaysia,2020-09-03,9374.0,14.0,11.143,128.0,0.0,0.429,289.625,0.433,0.344,3.955,0.0,0.013,1.5,,,,,,,,,10649.0,1280878.0,39.575,0.329,9727.0,0.301,0.001,872.9,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51534,MYS,Asia,Malaysia,2020-09-04,9385.0,11.0,11.286,128.0,0.0,0.429,289.965,0.34,0.349,3.955,0.0,0.013,1.58,,,,,,,,,9724.0,1290602.0,39.875,0.3,9678.0,0.299,0.001,857.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51535,MYS,Asia,Malaysia,2020-09-05,9391.0,6.0,10.571,128.0,0.0,0.429,290.15,0.185,0.327,3.955,0.0,0.013,1.71,,,,,,,,,9122.0,1299724.0,40.157,0.282,9542.0,0.295,0.001,902.7,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51536,MYS,Asia,Malaysia,2020-09-06,9397.0,6.0,9.0,128.0,0.0,0.286,290.336,0.185,0.278,3.955,0.0,0.009,1.86,,,,,,,,,7730.0,1307454.0,40.396,0.239,9131.0,0.282,0.001,1014.6,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51537,MYS,Asia,Malaysia,2020-09-07,9459.0,62.0,17.0,128.0,0.0,0.143,292.251,1.916,0.525,3.955,0.0,0.004,2.04,,,,,,,,,6320.0,1313774.0,40.591,0.195,8560.0,0.264,0.002,503.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51538,MYS,Asia,Malaysia,2020-09-08,9559.0,100.0,29.286,128.0,0.0,0.0,295.341,3.09,0.905,3.955,0.0,0.0,2.09,,,,,,,,,8671.0,1322445.0,40.859,0.268,8514.0,0.263,0.003,290.7,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51539,MYS,Asia,Malaysia,2020-09-09,9583.0,24.0,31.857,128.0,0.0,0.0,296.082,0.742,0.984,3.955,0.0,0.0,2.03,,,,,,,,,10472.0,1332917.0,41.183,0.324,8955.0,0.277,0.004,281.1,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51540,MYS,Asia,Malaysia,2020-09-10,9628.0,45.0,36.286,128.0,0.0,0.0,297.473,1.39,1.121,3.955,0.0,0.0,2.0,,,,,,,,,9555.0,1342472.0,41.478,0.295,8799.0,0.272,0.004,242.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51541,MYS,Asia,Malaysia,2020-09-11,9810.0,182.0,60.714,128.0,0.0,0.0,303.096,5.623,1.876,3.955,0.0,0.0,1.96,,,,,,,,,11354.0,1353826.0,41.829,0.351,9032.0,0.279,0.007,148.8,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51542,MYS,Asia,Malaysia,2020-09-12,9868.0,58.0,68.143,128.0,0.0,0.0,304.888,1.792,2.105,3.955,0.0,0.0,1.82,,,,,,,,,8805.0,1362631.0,42.101,0.272,8987.0,0.278,0.008,131.9,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51543,MYS,Asia,Malaysia,2020-09-13,9915.0,47.0,74.0,128.0,0.0,0.0,306.34,1.452,2.286,3.955,0.0,0.0,1.7,,,,,,,,,9523.0,1372154.0,42.395,0.294,9243.0,0.286,0.008,124.9,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51544,MYS,Asia,Malaysia,2020-09-14,9946.0,31.0,69.571,128.0,0.0,0.0,307.298,0.958,2.15,3.955,0.0,0.0,1.59,,,,,,,,,11615.0,1383769.0,42.754,0.359,9999.0,0.309,0.007,143.7,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51545,MYS,Asia,Malaysia,2020-09-15,9969.0,23.0,58.571,128.0,0.0,0.0,308.008,0.711,1.81,3.955,0.0,0.0,1.53,,,,,,,,,11809.0,1395578.0,43.119,0.365,10448.0,0.323,0.006,178.4,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51546,MYS,Asia,Malaysia,2020-09-16,10031.0,62.0,64.0,128.0,0.0,0.0,309.924,1.916,1.977,3.955,0.0,0.0,1.51,,,,,,,,,11681.0,1407259.0,43.48,0.361,10620.0,0.328,0.006,165.9,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51547,MYS,Asia,Malaysia,2020-09-17,10052.0,21.0,60.571,128.0,0.0,0.0,310.573,0.649,1.871,3.955,0.0,0.0,1.48,,,,,,,,,9895.0,1417154.0,43.785,0.306,10669.0,0.33,0.006,176.1,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51548,MYS,Asia,Malaysia,2020-09-18,10147.0,95.0,48.143,129.0,1.0,0.143,313.508,2.935,1.487,3.986,0.031,0.004,1.47,,,,,,,,,9979.0,1427133.0,44.094,0.308,10472.0,0.324,0.005,217.5,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51549,MYS,Asia,Malaysia,2020-09-19,10167.0,20.0,42.714,130.0,1.0,0.286,314.126,0.618,1.32,4.017,0.031,0.009,1.47,,,,,,,,,10221.0,1437354.0,44.409,0.316,10675.0,0.33,0.004,249.9,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51550,MYS,Asia,Malaysia,2020-09-20,10219.0,52.0,43.429,130.0,0.0,0.286,315.733,1.607,1.342,4.017,0.0,0.009,1.48,,,,,,,,,7332.0,1444686.0,44.636,0.227,10362.0,0.32,0.004,238.6,people tested,,,,,,,,,,66.2,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51551,MYS,Asia,Malaysia,2020-09-21,10276.0,57.0,47.143,130.0,0.0,0.286,317.494,1.761,1.457,4.017,0.0,0.009,1.5,,,,,,,,,7011.0,1451697.0,44.853,0.217,9704.0,0.3,0.005,205.8,people tested,,,,,,,,,,63.43,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51552,MYS,Asia,Malaysia,2020-09-22,10358.0,82.0,55.571,130.0,0.0,0.286,320.027,2.534,1.717,4.017,0.0,0.009,1.54,,,,,,,,,11860.0,1463557.0,45.219,0.366,9711.0,0.3,0.006,174.7,people tested,,,,,,,,,,63.43,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51553,MYS,Asia,Malaysia,2020-09-23,10505.0,147.0,67.714,133.0,3.0,0.714,324.569,4.542,2.092,4.109,0.093,0.022,1.58,,,,,,,,,,,,,9561.0,0.295,0.007,141.2,people tested,,,,,,,,,,63.43,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51554,MYS,Asia,Malaysia,2020-09-24,10576.0,71.0,74.857,133.0,0.0,0.714,326.763,2.194,2.313,4.109,0.0,0.022,1.58,,,,,,,,,,1484812.0,45.876,,9665.0,0.299,0.008,129.1,people tested,,,,,,,,,,52.78,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51555,MYS,Asia,Malaysia,2020-09-25,10687.0,111.0,77.143,133.0,0.0,0.571,330.192,3.43,2.383,4.109,0.0,0.018,1.58,,,,,,,,,8833.0,1493645.0,46.149,0.273,9502.0,0.294,0.008,123.2,people tested,,,,,,,,,,52.78,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51556,MYS,Asia,Malaysia,2020-09-26,10769.0,82.0,86.0,133.0,0.0,0.429,332.726,2.534,2.657,4.109,0.0,0.013,1.6,,,,,,,,,8465.0,1502110.0,46.41,0.262,9251.0,0.286,0.009,107.6,people tested,,,,,,,,,,52.78,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51557,MYS,Asia,Malaysia,2020-09-27,10919.0,150.0,100.0,134.0,1.0,0.571,337.36,4.634,3.09,4.14,0.031,0.018,1.63,,,,,,,,,8280.0,1510390.0,46.666,0.256,9386.0,0.29,0.011,93.9,people tested,,,,,,,,,,52.78,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51558,MYS,Asia,Malaysia,2020-09-28,11034.0,115.0,108.286,134.0,0.0,0.571,340.913,3.553,3.346,4.14,0.0,0.018,1.64,,,,,,,,,8830.0,1519220.0,46.939,0.273,9646.0,0.298,0.011,89.1,people tested,,,,,,,,,,52.78,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51559,MYS,Asia,Malaysia,2020-09-29,11135.0,101.0,111.0,134.0,0.0,0.571,344.034,3.121,3.43,4.14,0.0,0.018,1.66,,,,,,,,,13841.0,1533061.0,47.366,0.428,9929.0,0.307,0.011,89.5,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51560,MYS,Asia,Malaysia,2020-09-30,11224.0,89.0,102.714,136.0,2.0,0.429,346.784,2.75,3.174,4.202,0.062,0.013,1.71,,,,,,,,,16689.0,1549750.0,47.882,0.516,10795.0,0.334,0.01,105.1,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51561,MYS,Asia,Malaysia,2020-10-01,11484.0,260.0,129.714,136.0,0.0,0.429,354.817,8.033,4.008,4.202,0.0,0.013,1.78,,,,,,,,,17098.0,1566848.0,48.41,0.528,11719.0,0.362,0.011,90.3,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51562,MYS,Asia,Malaysia,2020-10-02,11771.0,287.0,154.857,136.0,0.0,0.429,363.684,8.867,4.785,4.202,0.0,0.013,1.8,,,,,,,,,14360.0,1581208.0,48.854,0.444,12509.0,0.386,0.012,80.8,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51563,MYS,Asia,Malaysia,2020-10-03,12088.0,317.0,188.429,137.0,1.0,0.571,373.478,9.794,5.822,4.233,0.031,0.018,1.82,,,,,,,,,16794.0,1598002.0,49.373,0.519,13699.0,0.423,0.014,72.7,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51564,MYS,Asia,Malaysia,2020-10-04,12381.0,293.0,208.857,137.0,0.0,0.429,382.531,9.053,6.453,4.233,0.0,0.013,1.81,,,,,,,,,17039.0,1615041.0,49.899,0.526,14950.0,0.462,0.014,71.6,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51565,MYS,Asia,Malaysia,2020-10-05,12813.0,432.0,254.143,137.0,0.0,0.429,395.878,13.347,7.852,4.233,0.0,0.013,1.8,,,,,,,,,12571.0,1627612.0,50.288,0.388,15485.0,0.478,0.016,60.9,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51566,MYS,Asia,Malaysia,2020-10-06,13504.0,691.0,338.429,141.0,4.0,1.0,417.228,21.35,10.456,4.356,0.124,0.031,1.78,,,,,,,,,16039.0,1643651.0,50.783,0.496,15799.0,0.488,0.021,46.7,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51567,MYS,Asia,Malaysia,2020-10-07,13993.0,489.0,395.571,141.0,0.0,0.714,432.336,15.108,12.222,4.356,0.0,0.022,1.72,,,,,,,,,20145.0,1663796.0,51.406,0.622,16292.0,0.503,0.024,41.2,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51568,MYS,Asia,Malaysia,2020-10-08,14368.0,375.0,412.0,146.0,5.0,1.429,443.923,11.586,12.729,4.511,0.154,0.044,1.66,,,,,,,,,18013.0,1681809.0,51.962,0.557,16423.0,0.507,0.025,39.9,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51569,MYS,Asia,Malaysia,2020-10-09,14722.0,354.0,421.571,152.0,6.0,2.286,454.86,10.937,13.025,4.696,0.185,0.071,1.61,,,,,,,,,22133.0,1703942.0,52.646,0.684,17533.0,0.542,0.024,41.6,people tested,,,,,,,,,,60.19,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51570,MYS,Asia,Malaysia,2020-10-10,15096.0,374.0,429.714,155.0,3.0,2.571,466.415,11.555,13.277,4.789,0.093,0.079,1.58,,,,,,,,,18895.0,1722837.0,53.23,0.584,17834.0,0.551,0.024,41.5,people tested,,,,,,,,,,60.19,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51571,MYS,Asia,Malaysia,2020-10-11,15657.0,561.0,468.0,157.0,2.0,2.857,483.748,17.333,14.46,4.851,0.062,0.088,1.56,,,,,,,,,16031.0,1738868.0,53.725,0.495,17690.0,0.547,0.026,37.8,people tested,,,,,,,,,,60.19,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51572,MYS,Asia,Malaysia,2020-10-12,16220.0,563.0,486.714,159.0,2.0,3.143,501.143,17.395,15.038,4.913,0.062,0.097,1.54,,,,,,,,,15123.0,1753991.0,54.192,0.467,18054.0,0.558,0.027,37.1,people tested,,,,,,,,,,60.19,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51573,MYS,Asia,Malaysia,2020-10-13,16880.0,660.0,482.286,163.0,4.0,3.143,521.535,20.392,14.901,5.036,0.124,0.097,1.52,,,,,,,,,14219.0,1768210.0,54.632,0.439,17794.0,0.55,0.027,36.9,people tested,,,,,,,,,,60.19,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51574,MYS,Asia,Malaysia,2020-10-14,17540.0,660.0,506.714,167.0,4.0,3.714,541.927,20.392,15.656,5.16,0.124,0.115,1.5,,,,,,,,,18619.0,1786829.0,55.207,0.575,17576.0,0.543,0.029,34.7,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51575,MYS,Asia,Malaysia,2020-10-15,18129.0,589.0,537.286,170.0,3.0,3.429,560.125,18.198,16.6,5.252,0.093,0.106,1.47,,,,,,,,,23948.0,1810777.0,55.947,0.74,18424.0,0.569,0.029,34.3,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51576,MYS,Asia,Malaysia,2020-10-16,18758.0,629.0,576.571,176.0,6.0,3.429,579.559,19.434,17.814,5.438,0.185,0.106,1.45,,,,,,,,,28923.0,1839700.0,56.841,0.894,19394.0,0.599,0.03,33.6,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51577,MYS,Asia,Malaysia,2020-10-17,19627.0,869.0,647.286,180.0,4.0,3.571,606.408,26.849,19.999,5.561,0.124,0.11,1.44,,,,,,,,,23337.0,1863037.0,57.562,0.721,20029.0,0.619,0.032,30.9,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51578,MYS,Asia,Malaysia,2020-10-18,20498.0,871.0,691.571,187.0,7.0,4.286,633.319,26.911,21.367,5.778,0.216,0.132,1.41,,,,,,,,,22810.0,1885847.0,58.266,0.705,20997.0,0.649,0.033,30.4,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51579,MYS,Asia,Malaysia,2020-10-19,21363.0,865.0,734.714,190.0,3.0,4.429,660.045,26.726,22.7,5.87,0.093,0.137,1.38,,,,,,,,,17668.0,1903515.0,58.812,0.546,21361.0,0.66,0.034,29.1,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51580,MYS,Asia,Malaysia,2020-10-20,22225.0,862.0,763.571,193.0,3.0,4.286,686.677,26.633,23.592,5.963,0.093,0.132,1.35,,,,,,,,,17920.0,1921435.0,59.366,0.554,21889.0,0.676,0.035,28.7,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51581,MYS,Asia,Malaysia,2020-10-21,22957.0,732.0,773.857,199.0,6.0,4.571,709.294,22.616,23.91,6.148,0.185,0.141,1.33,,,,,,,,,18826.0,1940261.0,59.948,0.582,21919.0,0.677,0.035,28.3,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51582,MYS,Asia,Malaysia,2020-10-22,23804.0,847.0,810.714,204.0,5.0,4.857,735.463,26.169,25.048,6.303,0.154,0.15,1.31,,,,,,,,,15749.0,1956010.0,60.434,0.487,20748.0,0.641,0.039,25.6,people tested,,,,,,,,,,65.74,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51583,MYS,Asia,Malaysia,2020-10-23,24514.0,710.0,822.286,214.0,10.0,5.429,757.4,21.937,25.406,6.612,0.309,0.168,1.28,,,,,,,,,17770.0,1973780.0,60.983,0.549,19154.0,0.592,0.043,23.3,people tested,,,,,,,,,,62.04,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51584,MYS,Asia,Malaysia,2020-10-24,25742.0,1228.0,873.571,221.0,7.0,5.857,795.341,37.941,26.99,6.828,0.216,0.181,1.27,,,,,,,,,15451.0,1989231.0,61.461,0.477,18028.0,0.557,0.048,20.6,people tested,,,,,,,,,,62.04,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51585,MYS,Asia,Malaysia,2020-10-25,26565.0,823.0,866.714,229.0,8.0,6.0,820.769,25.428,26.779,7.075,0.247,0.185,1.24,,,,,,,,,17485.0,2006716.0,62.001,0.54,17267.0,0.533,0.05,19.9,people tested,,,,,,,,,,62.04,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51586,MYS,Asia,Malaysia,2020-10-26,27805.0,1240.0,920.286,236.0,7.0,6.571,859.081,38.312,28.434,7.292,0.216,0.203,1.22,,,,,,,,,19011.0,2025727.0,62.588,0.587,17459.0,0.539,0.053,19.0,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51587,MYS,Asia,Malaysia,2020-10-27,28640.0,835.0,916.429,238.0,2.0,6.429,884.879,25.799,28.315,7.353,0.062,0.199,1.19,,,,,,,,,18671.0,2044398.0,63.165,0.577,17566.0,0.543,0.052,19.2,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51588,MYS,Asia,Malaysia,2020-10-28,29441.0,801.0,926.286,246.0,8.0,6.714,909.627,24.748,28.619,7.601,0.247,0.207,1.17,,,,,,,,,19618.0,2064016.0,63.771,0.606,17679.0,0.546,0.052,19.1,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51589,MYS,Asia,Malaysia,2020-10-29,30090.0,649.0,898.0,246.0,0.0,6.0,929.679,20.052,27.745,7.601,0.0,0.185,1.15,,,,,,,,,19684.0,2083700.0,64.379,0.608,18241.0,0.564,0.049,20.3,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51590,MYS,Asia,Malaysia,2020-10-30,30889.0,799.0,910.714,249.0,3.0,5.0,954.366,24.686,28.138,7.693,0.093,0.154,1.13,,,,,,,,,18190.0,2101890.0,64.941,0.562,18301.0,0.565,0.05,20.1,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51591,MYS,Asia,Malaysia,2020-10-31,31548.0,659.0,829.429,249.0,0.0,4.0,974.727,20.361,25.627,7.693,0.0,0.124,1.13,,,,,,,,,17076.0,2118966.0,65.469,0.528,18534.0,0.573,0.045,22.3,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51592,MYS,Asia,Malaysia,2020-11-01,32505.0,957.0,848.571,249.0,0.0,2.857,1004.295,29.568,26.218,7.693,0.0,0.088,1.14,,,,,,,,,18691.0,2137657.0,66.046,0.577,18706.0,0.578,0.045,22.0,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51593,MYS,Asia,Malaysia,2020-11-02,33339.0,834.0,790.571,251.0,2.0,2.143,1030.062,25.768,24.426,7.755,0.062,0.066,1.14,,,,,,,,,19301.0,2156958.0,66.643,0.596,18747.0,0.579,0.042,23.7,people tested,,,,,,,,,,64.81,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
